HOUSE,STREET,POSTAL_CODE,PID,ZONE_CODE,LONGITUDE,LATITUDE
13326,108 Ave,V3T 2J8,6997210,RF,-122.8533374,49.19874901
13327,100A Ave,V3T 5R4,1688308,RF,-122.8532583,49.18539626
13328,100A Ave,V3T 1K2,10070541,RF,-122.8532715,49.18510744
13328,98A Ave,V3T 5E7,960829,RF,-122.8531548,49.18186293
13329,96 Ave,V3V 1Y5,1765663,RF,-122.8534129,49.17725421
13329,98 Ave,V3T 5M8,3232093,RF,-122.8533482,49.18138741
13330,108 Ave,V3T 5T4,18803989,RM-70,-122.8529973,49.19877287
13332,98A Ave,V3T 5E7,5122058,RF,-122.8528747,49.18186113
13333,Old Yale Rd,V3T 5A2,30853672,CD,-122.8529086,49.18665997
13334,100 Ave,V3T 1H5,1654837,RM-D,-122.8526876,49.18423782
13334,98 Ave,V3T 5M7,3232182,RF,-122.8532315,49.18102475
13335,96 Ave,V3V 1Y5,9829849,RF,-122.8530924,49.17722313
13335,98 Ave,V3T 5M8,3232085,RF,-122.8531365,49.18135907
13335,King George Blvd,V3T 2T5,28625293,CHI,-122.8518429,49.2036149
13336,98A Ave,V3T 5E7,5121990,RF,-122.8525884,49.18184124
13340,98 Ave,V3T 5M7,3232191,RF,-122.8529727,49.18104187
13343,98 Ave,V3T 5M8,3232069,RF,-122.8528918,49.18132988
13344,100 Ave,V3T 1H5,1654667,RM-D,-122.8522971,49.18418623
13348,98 Ave,V3T 5M7,3232212,RF,-122.8527172,49.18103371
13350,108 Ave,V3T 5T4,18803997,RM-135,-122.8524738,49.19877301
13351,98 Ave,V3T 5M8,3232042,RF,-122.8526413,49.18132569
13352,105A Ave,V3T 2A5,9764356,RM-45,-122.8523781,49.1942774
13352,Old Yale Rd,V3T 5A4,5958881,RM-70,-122.8524154,49.18608287
13354,100 Ave,V3T 1H5,1654560,RM-D,-122.8519684,49.1840488
13356,98 Ave,V3T 5M7,3232221,RF,-122.8524591,49.18102951
13358,104 Ave,V3T 1V6,11366923,RF,-122.8523743,49.19152082
13359,98 Ave,V3T 5M8,3232026,RF,-122.8524126,49.1813057
13361,98B Ave,V3T 5H1,5121892,RF,-122.8523084,49.1825714
13362,98B Ave,V3T 5H2,5121922,RF,-122.8522956,49.1822505
13363,96 Ave,V3V 1Y6,1024477,RF,-122.8522994,49.1772383
13364,98 Ave,V3T 5M7,3232280,RF,-122.8521916,49.18102116
13367,97 Ave,V3T 1A4,25120557,RF,-122.852492,49.17906308
13367,98 Ave,V3T 5M8,3232000,RF,-122.8522045,49.18128393
13370,King George Blvd,V3T 2T6,4514238,CD,-122.8519754,49.20289549
13371,98B Ave,V3T 5H1,5122384,RF,-122.8516352,49.18255007
13372,98 Ave,V3T 5M7,3232298,RF,-122.8519003,49.18101889
13373,96 Ave,V3V 1Y6,1878565,RF,-122.8520433,49.17721944
13373,King George Blvd,V3T 2T5,25581660,C-15,-122.8513065,49.20317971
13375,98 Ave,V3T 5M8,3231992,RF,-122.8519443,49.18125688
13377,111A Ave,V3R 2C5,9546898,RF,-122.8514764,49.20549631
13378,112 Ave,V3R 2E8,3985067,RF,-122.8514707,49.20604313
13379,103 Ave,V3T 1R7,12326828,RF,-122.8515088,49.18992994
13380,102A Ave,V3T 1P7,3495400,RF,-122.8515373,49.18870893
13380,98 Ave,V3T 5M7,3232301,RF,-122.8516358,49.1810244
13381,102A Ave,V3T 1P8,12326984,RF,-122.8515301,49.1889975
13381,103A Ave,V3T 1S6,10195432,RF,-122.8514805,49.1908603
13384,Hilton Rd,V3R 5J2,10351019,RF,-122.851149,49.20513949
13386,102A Ave,V3T 1P7,6784968,RF,-122.8512616,49.18870767
13387,102A Ave,V3T 1P8,834921,RF,-122.8512548,49.18899615
13387,103A Ave,V3T 1S6,7481250,RF,-122.8512113,49.19085923
13387,111A Ave,V3R 2C5,9546871,RF,-122.8511878,49.20549486
13388,104 Ave,V3T 1V6,29968992,CD,-122.8515913,49.19149082
13388,112 Ave,V3R 2E8,4254783,RF,-122.8511822,49.20604159
13389,102 Ave,V3T 1N5,10218548,RF,-122.851263,49.18815824
13389,103 Ave,V3T 1R7,12326810,RF,-122.8512332,49.18992886
13389,96 Ave,V3V 1Y6,24558991,RF,-122.8516034,49.17724099
13390,103 Ave,V3T 1R8,11262338,RF,-122.8513861,49.1896421
13390,103A Ave,V3T 1S7,4056345,RF,-122.8512189,49.19057049
13391,King George Blvd,V3T 2T5,27336166,CHI,-122.8509011,49.20293482
13394,Hilton Rd,V3R 5J2,10350993,RF,-122.8509543,49.20497922
13397,111A Ave,V3R 2C5,9546855,RF,-122.8508991,49.20549332
13398,112 Ave,V3R 2E8,9546901,RF,-122.8508936,49.20604005
13399,103A Ave,V3T 1S6,12326666,RF,-122.8509356,49.19085806
13400,103A Ave,V3T 1S7,12326712,RF,-122.8509432,49.19056932
13401,108 Ave,V3T 5V6,17716900,CD,-122.8502549,49.1990937
13406,Hilton Rd,V3R 5J2,1868675,RM-D,-122.8507231,49.20482968
13407,102A Ave,V3T 1P8,7328591,RM-D,-122.8509124,49.18900065
13407,103A Ave,V3T 1S6,758523,RF,-122.8506597,49.19085689
13407,111A Ave,V3R 2C5,9546839,RF,-122.8506105,49.20549178
13407,98B Ave,V3T 1E2,10009795,RF,-122.8510491,49.182563
13408,103A Ave,V3T 1S7,12326747,RF,-122.8506673,49.19056815
13408,108 Ave,V3T 5T4,10973851,RF,-122.8505616,49.19874104
13409,King George Blvd,V3T 2T5,10129707,CG-2,-122.8506856,49.20278265
13410,111A Ave,V3R 2C6,7424469,RF,-122.8503553,49.20520171
13411,103A Ave,V3T 1S6,7305168,RF,-122.8503715,49.19086875
13412,96 Ave,V3V 1Y7,10287809,RF,-122.851154,49.17690264
13412,Hilton Rd,V3R 5J2,10350977,RM-D,-122.8504589,49.20465105
13414,98A Ave,V3T 1C8,6079814,RF,-122.8507646,49.18135519
13416,112 Ave,V3R 2E8,9546910,RF,-122.850605,49.2060385
13417,105A Ave,V3T 2A6,9858504,RF,-122.8503444,49.19464597
13417,111A Ave,V3R 2C5,3848833,RF,-122.8503218,49.20549032
13417,96 Ave,V3V 1Y8,9756370,RF,-122.8507457,49.17723062
13417,98B Ave,V3T 1E2,7506872,RF,-122.8507953,49.18256587
13418,103A Ave,V3T 1S7,2037645,RF,-122.8503916,49.19056698
13418,108 Ave,V3T 5T4,10974113,RF,-122.8502676,49.19873823
13418,112 Ave,V3R 2E8,9546936,RF,-122.8503166,49.20603705
13418,98B Ave,V3T 1E3,3720209,RF,-122.8507912,49.1823227
13419,98 Ave,V3T 1B9,6290353,RF,-122.8507772,49.18067353
13419,98A Ave,V3T 1C7,5073863,RF,-122.8510097,49.18165145
13420,96 Ave,V3V 1Y7,10287817,RF,-122.850823,49.17690419
13422,98B Ave,V3T 1E3,10010084,RF,-122.8505325,49.18232556
13422,Hilton Rd,V3R 5J2,9478957,RF,-122.8501654,49.20446267
13423,98B Ave,V3T 1E2,10009817,RF,-122.8505367,49.18256553
13424,98A Ave,V3T 1C8,1486489,RF,-122.850501,49.18135206
13425,98A Ave,V3T 1C7,10004742,RF,-122.8505448,49.18164411
13425,King George Blvd,V3T 2T8,15021769,CD,-122.8500015,49.20233631
13427,105A Ave,V3T 2A6,8526753,RF,-122.8501046,49.19463576
13427,94A Ave,V3V 1M9,564753,RF,-122.8506904,49.17405412
13427,96 Ave,V3V 1Y8,9756337,RF,-122.8504949,49.17722939
13427,98 Ave,V3T 1B9,3047181,RF,-122.8505215,49.18068251
13428,108 Ave,V3T 5T4,1726251,RF,-122.8499773,49.19873785
13428,112 Ave,V3R 2E8,9546961,RF,-122.850025,49.2060355
13430,111A Ave,V3R 2C6,10350951,RF,-122.8498776,49.20519929
13430,98 Ave,V3T 1C1,563510,RF,-122.8506855,49.18040326
13430,Hilton Rd,V3R 5J2,1058622,RF,-122.850004,49.20436369
13431,98A Ave,V3T 1C7,10004777,RF,-122.8502711,49.18164528
13431,Bolivar Cr,V4P 1J5,10129669,RF,-122.8501706,49.20300219
13432,98 Ave,V3T 1C1,11424737,RF,-122.8503538,49.18038667
13432,98B Ave,V3T 1E3,7449968,RF,-122.8502534,49.1823252
13433,98A Ave,V3T 1C7,28981961,RF,-122.8499968,49.18164793
13433,98B Ave,V3T 1E2,4799429,RF,-122.8502878,49.18256199
13433,Gateway Dr,V3T 5V1,17716934,CD,-122.8509237,49.20070879
13434,98A Ave,V3T 1C8,6079849,RF,-122.8502501,49.18136334
13435,104 Ave,V3T 5K6,1857894,C-35,-122.8497847,49.19183617
13435,95 Ave,V3V 1P4,988545,RF,-122.8504688,49.17557368
13435,98 Ave,V3T 1B9,9506209,RF,-122.8502753,49.18068219
13435,King George Blvd,V3T 2T8,9766154,CHI,-122.849456,49.20197451
13436,95 Ave,V3V 1P5,2425131,RF,-122.850353,49.17524817
13437,105 Ave,V3T 1Z5,10049011,RF,-122.8499467,49.19326304
13437,105A Ave,V3T 2A6,9858474,RF,-122.8498111,49.19464457
13437,94A Ave,V3V 1M9,10341757,RF,-122.8503717,49.17409265
13437,96 Ave,V3V 1Y8,1313363,RF,-122.8502442,49.17722817
13437,Bolivar Cr,V4P 1J5,10129642,RF,-122.8499874,49.2031098
13438,98B Ave,V3T 1E3,10010521,RF,-122.8500103,49.18232808
13442,98 Ave,V3T 1C1,11424729,RF,-122.8500366,49.18038796
13442,98A Ave,V3T 1C8,6328555,RF,-122.850004,49.18135996
13443,98 Ave,V3T 1B9,1255495,RF,-122.8500148,49.18068185
13443,98B Ave,V3T 1E2,5956439,RF,-122.8500282,49.18255847
13445,94A Ave,V3V 1M9,10341765,RF,-122.8501189,49.17409187
13445,95 Ave,V3V 1P4,2311381,RF,-122.8501964,49.17557287
13446,95 Ave,V3V 1P5,3654621,RF,-122.8501049,49.17524291
13447,96 Ave,V3V 1Y8,2675871,RF,-122.8499642,49.17721854
13448,Hilton Rd,V3R 5J2,579491,CD,-122.8497311,49.20420511
13450,102 Ave,V3T 5X3,25867067,CD,-122.8487665,49.18791904
13450,104 Ave,V3T 1V8,28651910,CD,-122.849144,49.1914644
13451,98B Ave,V3T 1E2,10009825,RF,-122.8497753,49.18256773
13451,Bolivar Cr,V3R 3A1,10129618,RF,-122.8496008,49.20336102
13452,98 Ave,V3T 1C1,11424711,RF,-122.8497193,49.18038925
13452,98A Ave,V3T 1C8,6328571,RF,-122.8497313,49.1813596
13452,98B Ave,V3T 1E3,10010548,RF,-122.8497565,49.18232774
13453,111A Ave,V3R 2C5,26725452,RMS-2,-122.8492983,49.20548586
13453,94A Ave,V3V 1M9,7275595,RF,-122.8498684,49.17409109
13453,98 Ave,V3T 1B9,9506187,RF,-122.8497686,49.18068774
13453,King George Blvd,V3T 2T8,1413023,CHI,-122.8492463,49.20182798
13454,95 Ave,V3V 1P5,9914421,RF,-122.849796,49.17524798
13454,98B Ave,V3T 1E3,10010556,RF,-122.8495076,49.18232742
13455,107A Ave,V3T 0M5,23611413,CD,-122.8495318,49.19756634
13455,98A Ave,V3T 1C7,28981979,RF,-122.8497202,49.18164643
13457,98B Ave,V3T 1E2,10009833,RF,-122.8495166,49.18256419
13457,Bolivar Cr,V3R 3A1,10129588,RF,-122.8494173,49.20348082
13458,107A Ave,V3T 0G4,27660770,CD,-122.849782,49.1971863
13460,111A Ave,V3R 2C7,8447829,RF-SS,-122.8490947,49.2051908
13460,95 Ave,V3V 1P5,9914439,RF,-122.8496055,49.17524431
13461,94A Ave,V3V 1M9,462284,RF,-122.8496178,49.17409032
13461,98 Ave,V3T 1B9,9506179,RF,-122.8495128,49.18068429
13463,98A Ave,V3T 1C7,1423665,RF,-122.8494564,49.18164961
13463,Bolivar Cr,V3R 3A1,2998556,RF,-122.8492303,49.20360506
13464,98 Ave,V3T 1C1,558281,RF,-122.8494021,49.18039055
13464,98A Ave,V3T 1C8,6439900,RF,-122.8494323,49.18135921
13464,Bolivar Cr,V4P 1K8,1505939,RF,-122.8494202,49.20308384
13465,King George Blvd,V3T 2T8,10098712,CHI,-122.8488943,49.20159508
13466,98B Ave,V3T 1E3,10010564,RF,-122.8492431,49.18233028
13467,98B Ave,V3T 1E2,10009841,RF,-122.849258,49.18256705
13469,98 Ave,V3T 1B9,9506152,RF,-122.8492713,49.18069329
13470,98A Ave,V3T 1C8,1669401,RF,-122.8491465,49.18136765
13471,98A Ave,V3T 1C7,11041471,RF,-122.8491766,49.18164852
13471,Bolivar Cr,V3R 3A1,10129545,RF,-122.8490467,49.20373153
13472,Bolivar Cr,V3R 8Z7,2112817,RF,-122.8488222,49.20342034
13473,94A Ave,V3V 1M9,10341773,RF,-122.8493673,49.17408963
13474,95 Ave,V3V 1P5,9914463,RF,-122.8493497,49.17524488
13474,96 Ave,V3V 1Y9,3216772,PA-2,-122.8490141,49.17685493
13474,98 Ave,V3T 1C1,7982372,RF,-122.8490557,49.18039189
13474,98B Ave,V3T 1E3,10010572,RF,-122.8489903,49.18232994
13475,95 Ave,V3V 1P6,758981,RF,-122.8492545,49.17556975
13475,Central Ave,V3T 0L8,30364141,CD,-122.8483079,49.19026671
13475,Hilton Rd,V3R 5J3,4238524,RF,-122.8484755,49.20319986
13475,King George Blvd,V3T 2T8,1863801,CHI,-122.8486885,49.20145966
13477,98 Ave,V3T 1B9,7427239,RF,-122.8490156,49.18068985
13477,98B Ave,V3T 1E2,10009914,RF,-122.8490042,49.18256672
13478,98B Ave,V3T 1E3,10010653,RF,-122.8487206,49.1823374
13478,Bolivar Cr,V3R 8Z7,2107694,RF,-122.8485274,49.20361263
13478,Hilton Rd,V3R 5J4,6874525,RM-45,-122.8487556,49.20292388
13479,108 Ave,V3T 0L1,29409748,CD,-122.8492961,49.19909426
13479,98A Ave,V3T 1C7,11041501,RF,-122.848895,49.18165391
13479,Bolivar Cr,V3R 3A1,10129421,RF,-122.8488564,49.20385354
13479,King George Blvd,V3T 2T8,1120646,CHI,-122.8484511,49.20130125
13480,98A Ave,V3T 1C8,4900294,RF,-122.8488959,49.18136444
13481,Hilton Rd,V3R 5J3,3924921,RF,-122.8483281,49.20310269
13481,King George Blvd,V3T 2T8,11154578,CD,-122.8483054,49.20120472
13483,108 Ave,V3T 2K2,8309531,C-8,-122.8484676,49.19902048
13483,Bolivar Cr,V3R 3A1,9953639,RF,-122.8486491,49.20397109
13485,95 Ave,V3V 1P6,10412719,RF,-122.8489526,49.17556855
13485,98 Ave,V3T 1B9,9506136,RF,-122.8487646,49.18069263
13485,Hilton Rd,V3R 5J3,10098691,RF,-122.8481807,49.20300562
13486,104 Ave,V3T 1V8,7537689,C-15,-122.8481563,49.19134531
13486,108 Ave,V3T 2K3,10965262,CHI,-122.8485162,49.19869492
13486,98 Ave,V3T 1C1,11424699,RF,-122.8487385,49.18039318
13486,98A Ave,V3T 1C8,4900308,RF,-122.8486323,49.18136409
13487,111A Ave,V3R 2C5,10046925,RF,-122.8484418,49.2054805
13487,98A Ave,V3T 1C7,828459,RF,-122.8486357,49.18165357
13487,98B Ave,V3T 1E2,10009949,RF,-122.8487455,49.18256957
13488,112 Ave,V3R 2E8,1798626,RF,-122.8484372,49.20602705
13488,95 Ave,V3V 1P5,9914480,RF,-122.848968,49.17527253
13488,98B Ave,V3T 1E3,10010599,RF,-122.8484668,49.18233706
13490,108 Ave,V3T 2K3,9598278,CHI,-122.8482168,49.19870855
13491,94A Ave,V3V 1M9,3384951,RF,-122.8491644,49.17413558
13493,95 Ave,V3V 1P6,10412751,RF,-122.8487018,49.17556759
13494,98A Ave,V3T 1C8,11041749,RF,-122.8483377,49.18136092
13495,108 Ave,V3T 2K2,1719653,CHI,-122.8481387,49.19900971
13495,98 Ave,V3T 1B9,9506110,RF,-122.8485184,49.1806892
13495,Hilton Rd,V3R 5J3,10098682,RF,-122.8480333,49.20290846
13495,King George Blvd,V3T 2T8,26028263,CHI,-122.8480891,49.20103082
13496,112 Ave,V3R 2E8,7046448,RF,-122.8481737,49.20602562
13497,111A Ave,V3R 2C5,4269756,RF,-122.8481782,49.20547907
13497,98B Ave,V3T 1E2,10009965,RF,-122.8484917,49.18256923
13498,98 Ave,V3T 1C1,665584,RF,-122.848438,49.18039441
13498,98B Ave,V3T 1E3,10010602,RF,-122.848213,49.18233673
13501,98B Ave,V3T 1E2,10009990,RF,-122.848233,49.18256889
13502,Hilton Rd,V3R 5J4,707988,RF,-122.8482394,49.20258408
13503,King George Blvd,V3T 2T8,26028255,C-8,-122.8477917,49.20083127
13504,112 Ave,V3R 2E8,10046895,RF,-122.8479103,49.2060242
13505,111A Ave,V3R 2C5,10046852,RF,-122.8479148,49.20547774
13505,98 Ave,V3T 1B9,1115359,RF,-122.8482674,49.18068887
13506,98 Ave,V3T 1C1,11424672,RF,-122.8481207,49.1803957
13506,Hilton Rd,V3R 5J4,707996,RF,-122.8480918,49.20248692
13507,98A Ave,V3T 1C7,26174839,RF,-122.8483496,49.18164932
13508,105 Ave,V3T 1Z6,30962471,RF,-122.8479583,49.1929715
13508,105A Ave,V3T 2B1,10040544,C-8,-122.8477737,49.19433999
13508,106 Ave,V3T 2C5,1440667,C-8,-122.8478887,49.1951348
13508,108 Ave,V3T 2K3,9179071,CHI,-122.8478725,49.19870405
13508,98A Ave,V3T 1C8,2402173,RF,-122.8480868,49.18136337
13508,98B Ave,V3T 1E3,3010562,RF,-122.8479495,49.18233958
13508,Nordsun Rd,V3R 5J9,8530611,RF,-122.8481031,49.20385486
13509,98B Ave,V3T 1E2,10010025,RF,-122.8479841,49.18256856
13511,102 Ave,V3T 4X8,6680658,C-8,-122.8473868,49.18801362
13511,108 Ave,V3T 2K2,1581694,CHI,-122.8477214,49.19902152
13511,98A Ave,V3T 1C7,26174847,RF,-122.8480852,49.18165428
13512,108 Ave,V3T 2K3,9179011,C-8,-122.8475563,49.19869626
13513,98 Ave,V3T 1B9,9506080,RF,-122.8480212,49.18068854
13513,King George Blvd,V3T 2T8,11154624,CHI,-122.8475474,49.20069817
13513,Nordsun Rd,V3R 5K1,9848550,RF,-122.8476454,49.20401411
13514,112 Ave,V3R 2E8,10046780,RF,-122.8476468,49.20602286
13514,Nordsun Rd,V3R 5J9,7475462,RF,-122.847932,49.20374228
13515,111A Ave,V3R 2C5,10046810,RF,-122.8476413,49.2054763
13516,106 Ave,V3T 2C5,9588027,C-8,-122.847593,49.19508286
13516,98 Ave,V3T 1C1,11424648,RF,-122.8478159,49.18039691
13516,98B Ave,V3T 1E3,10010611,RF,-122.8476911,49.18233143
13517,98A Ave,V3T 1C7,11041641,RF,-122.8478069,49.18165517
13519,98B Ave,V3T 1E2,10010041,RF,-122.8477157,49.18257141
13520,Nordsun Rd,V3R 5J9,9848657,RF,-122.8477462,49.20361997
13521,King George Blvd,V3T 2T8,11373300,CHI,-122.8472984,49.20053727
13523,King George Blvd,V3T 2T8,8310904,CHI,-122.8472293,49.20049027
13525,98 Ave,V3T 1B9,24210358,CD,-122.8476178,49.1806863
13525,Hilton Rd,V3R 5J3,26062950,RMS-2,-122.8470483,49.20227873
13525,King George Blvd,V3T 2T8,2292670,CHI,-122.8471573,49.20044389
13526,106 Ave,V3T 2C5,9588001,C-8,-122.8472809,49.19507615
13526,98A Ave,V3T 1C8,11041765,PA-1,-122.8476682,49.18136677
13526,98B Ave,V3T 1E3,10010645,RF,-122.847448,49.18233429
13526,King George Blvd,V3T 2T7,8132399,CHI,-122.8475402,49.20009016
13526,Nordsun Rd,V3R 5J9,9848649,RF,-122.8475603,49.20349775
13527,98A Ave,V3T 1C7,11041536,RF,-122.8475331,49.18165625
13527,98B Ave,V3T 1E2,5513987,RF,-122.8474619,49.18257427
13527,King George Blvd,V3T 2T8,11373288,CHI,-122.8470946,49.20038692
13528,98 Ave,V3T 1C1,11424630,RF,-122.8474986,49.1803982
13530,111A Ave,V3R 2C7,5513979,RF,-122.8470884,49.20516139
13530,98B Ave,V3T 1E3,10010670,RF,-122.8471942,49.18234035
13531,105A Ave,V3T 2A9,2083965,C-8,-122.8473444,49.19459246
13532,Nordsun Rd,V3R 5J9,9848622,RF,-122.8473745,49.20337544
13534,King George Blvd,V3T 2T9,11208961,CHI,-122.8473543,49.19992449
13535,105A Ave,V3T 2A9,9858393,C-8,-122.8470854,49.19458618
13536,98A Ave,V3T 1C8,9967028,RF,-122.8472564,49.18136839
13537,98A Ave,V3T 1C7,11041668,RF,-122.8472594,49.18165732
13538,106 Ave,V3T 2C5,9587934,C-8,-122.8469756,49.19511883
13538,112 Ave,V3R 2E8,10046755,RF,-122.8471338,49.20602178
13538,Nordsun Rd,V3R 5J9,9848614,RF,-122.8471886,49.20325321
13540,96 Ave,V3V 1Y9,26385406,RF,-122.8472818,49.17686488
13541,King George Blvd,V3T 2V1,11418150,CHI,-122.8467689,49.20016605
13542,King George Blvd,V3T 2T9,608220,CHI,-122.8472324,49.19982243
13545,105A Ave,V3T 2A9,9858385,C-8,-122.8468338,49.19460168
13546,98A Ave,V3T 1C8,9967052,RF,-122.8469834,49.18137054
13546,King George Blvd,V3T 2T9,11208988,CHI,-122.8471527,49.19975409
13547,Bentley Rd,V3R 5B8,1150324,CHI,-122.8467118,49.20060891
13550,105 Ave,V3T 1Z6,17097550,CHI,-122.8467631,49.19296155
13550,106 Ave,V3T 2C5,8058644,C-8,-122.8466605,49.1951167
13551,105A Ave,V3T 2A9,9858369,C-8,-122.8466597,49.194609
13551,King George Blvd,V3T 2V1,11418133,CHI,-122.8465747,49.20005775
13552,King George Blvd,V3T 2T9,11209003,CHI,-122.8470399,49.19965766
13555,96 Ave,V3V 0E4,29902975,CD,-122.8477355,49.1772522
13555,King George Blvd,V3T 2V1,1933752,CHI,-122.8465152,49.19995387
13557,Hilton Rd,V3R 5J3,10098755,RF,-122.8464093,49.20184007
13560,105A Ave,V3T 4Z1,12215562,CHI,-122.8464849,49.19434502
13560,106 Ave,V3T 2C5,710865,C-8,-122.8463376,49.19512527
13560,96 Ave,V3V 1Z2,6724965,RF,-122.8468673,49.17686606
13561,Bentley Rd,V3R 5B8,11439611,C-8,-122.8464466,49.20080681
13561,Hilton Rd,V3R 5J3,10098747,RF,-122.8462617,49.20174299
13564,112 Ave,V3R 2G1,9769889,RF,-122.8462602,49.20601544
13565,105 Ave,V3T 1Z8,7066881,CHI,-122.846488,49.19324867
13565,105A Ave,V3T 2A9,9858351,C-8,-122.8464032,49.19460182
13565,Hilton Rd,V3R 5J3,2939231,RF,-122.8461143,49.20164583
13565,King George Blvd,V3T 2V1,11425482,C-8,-122.8463065,49.19982883
13569,Bentley Rd,V3R 5B8,11439629,C-8,-122.8462365,49.20094614
13569,Hilton Rd,V3R 5J3,10098763,RF,-122.8459669,49.20154875
13569,King George Blvd,V3T 2V1,11425369,C-8,-122.8461605,49.19977727
13570,Hilton Rd,V3R 5J4,1854011,RM-45,-122.8463942,49.20136968
13573,King George Blvd,V3T 2V1,11425431,CHI,-122.8460923,49.19973553
13575,King George Blvd,V3T 2V1,774201,CHI,-122.8459125,49.19961727
13579,Bentley Rd,V3R 5B8,8605343,C-8,-122.8460046,49.20109507
13580,102 Ave,V3T 5C5,561614,C-8,-122.8459799,49.18766811
13583,104 Ave,V3T 1W1,4780876,C-8,-122.8474521,49.19185207
13585,King George Blvd,V3T 2V1,9687645,C-8,-122.8457367,49.19949415
13591,King George Blvd,V3T 2V1,9686975,CHI,-122.8456144,49.199382
13593,King George Blvd,V3T 2V1,9687025,CHI,-122.8455647,49.19931402
13595,King George Blvd,V3T 2V1,815985,CHI,-122.8455048,49.19926731
13601,Hilton Rd,V3R 5J5,762041,RF,-122.8450137,49.20158093
13603,Hilton Rd,V3R 5J5,4521463,RF,-122.8449552,49.20144079
13609,Hilton Rd,V3R 5J5,9236406,RF,-122.8448043,49.20132005
13613,Hilton Rd,V3R 5J5,1761803,RF,-122.8446532,49.2011994
13615,Hilton Rd,V3R 5J5,9236449,RF,-122.844502,49.20107883
13615,Howey Rd,V3R 5K7,573779,RF,-122.8432175,49.20241051
13619,Bentley Rd,V3R 5C1,1532723,RF,-122.8447428,49.20208115
13620,110A Ave,V3R 2B1,6594875,RF,-122.8448942,49.20349382
13620,Grosvenor Rd,V3R 5C9,8956561,C-8,-122.8448286,49.19918008
13620,Howey Rd,V3R 5K6,7048831,RF,-122.8432409,49.20200545
13621,Hilton Rd,V3R 5J5,9236473,RF,-122.8443508,49.20095818
13621,Howey Rd,V3R 5K7,625906,RF,-122.8429367,49.20216542
13624,108 Ave,V3T 2K5,15063500,C-8,-122.8442743,49.19867718
13624,111 Ave,V3R 2B9,2306301,RF,-122.8445097,49.20410355
13625,111 Ave,V3R 2C1,10340734,RF,-122.8444698,49.20442805
13627,Hilton Rd,V3R 5J5,4292341,RF,-122.8441956,49.20083428
13628,Howey Rd,V3R 5K6,9836161,RF,-122.8430743,49.20187254
13629,108 Ave,V3T 2K4,8459576,CD,-122.8443615,49.19896859
13629,Howey Rd,V3R 5K7,7911220,RF,-122.8427807,49.20203244
13630,108 Ave,V3T 2K5,8535841,C-8,-122.8440332,49.19868075
13630,110A Ave,V3R 2B1,6594883,RM-D,-122.844514,49.20346201
13630,112 Ave,V3R 2G3,499919,RF,-122.8444509,49.2060024
13630,Grosvenor Rd,V3R 5C9,10115803,C-8,-122.8446232,49.19930501
13633,111A Ave,V3R 2C8,10340688,RF,-122.8444588,49.20542266
13634,104 Ave,V3T 1W2,8908672,C-8,-122.8442952,49.19144332
13634,Grosvenor Rd,V3R 5C9,10115781,C-8,-122.8444488,49.19936649
13634,Larner Rd,V3R 5K2,590193,RF,-122.8444339,49.20179451
13635,Larner Rd,V3R 5K3,942278,RF,-122.8440901,49.20197089
13636,104A Ave,V3T 1Y8,3826392,C-8,-122.8442716,49.19259154
13636,111 Ave,V3R 2B9,9907971,RF,-122.8442589,49.20410213
13636,112 Ave,V3R 2G3,2395983,RF,-122.8441755,49.20600085
13636,Howey Rd,V3R 5K6,9538011,RF,-122.8429101,49.20174152
13637,104A Ave,V3T 1Y7,9683259,C-8,-122.8442648,49.19291752
13637,Hilton Rd,V3R 5J5,1533193,RF,-122.8440366,49.20071587
13637,Howey Rd,V3R 5K7,2198461,RF,-122.8425942,49.20188771
13638,111A Ave,V3R 2C9,3671461,RF,-122.8444139,49.20509768
13638,Grosvenor Rd,V3R 5C9,11398221,C-8,-122.84433,49.19946833
13639,104 Ave,V3T 1W3,3826333,C-8,-122.8443628,49.19178622
13639,108 Ave,V3T 2K4,7765509,C-8,-122.844033,49.19896446
13642,107A Ave,V3T 2H1,9937170,C-8,-122.8441746,49.19741538
13642,110A Ave,V3R 2B1,942286,RF,-122.844077,49.20345746
13642,Howey Rd,V3R 5K6,9538372,RF,-122.8427436,49.20160852
13642,Larner Rd,V3R 5K2,10095721,RF,-122.844243,49.20164214
13643,Howey Rd,V3R 5K7,7526946,RF,-122.842437,49.20176624
13643,Larner Rd,V3R 5K3,10583921,RF,-122.8438859,49.20180951
13644,111 Ave,V3R 2B9,7498403,RF,-122.8440079,49.2041008
13645,111 Ave,V3R 2C1,10340726,RF,-122.8441939,49.20442651
13645,111A Ave,V3R 2C8,10340670,RF,-122.8441732,49.20541723
13645,Hilton Rd,V3R 5J5,4292359,RF,-122.8438312,49.20054387
13646,104A Ave,V3T 1Y8,9603115,C-8,-122.8439806,49.19258269
13646,105A Ave,V3T 2B3,1405021,C-8,-122.8440926,49.1942845
13646,111A Ave,V3R 2C9,9564292,RF,-122.8439996,49.20509541
13646,Bentley Rd,V3R 5C2,527629,RF,-122.843757,49.20219164
13648,Grosvenor Rd,V3R 5C9,11398205,C-8,-122.843983,49.19964894
13648,Larner Rd,V3R 5K2,2416077,RF,-122.8440521,49.20148977
13649,111 Ave,V3R 2C1,10340718,RF,-122.8439178,49.20442496
