longitude,latitude,StationID,Power,Quality,num_measures,Code,recorded_tstamp
-123.17115,49.262325,6276,-77.2811,-16.5625,2,ABD06266276,05-DEC-2021 18:25:42
-123.109585,49.256768,30666,-93.0419,-9.9511,2,ABC306530666,05-DEC-2021 00:30:12
-123.166363,49.271017,1716,-60.7573,-19.6567,1,ABC01701716,03-DEC-2021 15:02:50
-123.092233,49.268895,32185,-84.4902,-8.6526,1,ABC3217132185,03-DEC-2021 19:51:38
-123.13757,49.270476,31930,-80.0103,-20.1255,2,ABC3191631930,05-DEC-2021 01:50:08
-123.145185,49.268892,30339,-68.6828,-18.9659,2,ABC3032530339,05-DEC-2021 17:28:54
-123.123196,49.275206,43166,-94.3504,-5.4091,3,ABD431543166,05-DEC-2021 00:28:04
-123.138637,49.26148,1508,-73.4333,-17.0834,1,ABC014941508,07-DEC-2021 17:39:49
-123.115951,49.273212,30428,-56.4226,-13.8827,2,ABC3041430428,07-DEC-2021 20:19:41
-123.157578,49.300487,31246,-71.2992,-20.6825,1,ABC312331246,06-DEC-2021 18:22:42
-123.1156,49.288186,36046,-76.0794,-21.2558,2,ABD360336046,07-DEC-2021 18:26:51
-123.144345,49.268878,495,-68.3438,-16.0173,1,ABC00481495,04-DEC-2021 17:20:04
-123.120078,49.288633,30107,-65.1742,-19.7015,1,ABC3009330107,07-DEC-2021 15:54:44
-123.094308,49.282187,825,-62.0617,-20.4264,3,ABC00811825,07-DEC-2021 20:24:02
-123.1818,49.271261,30079,-87.3385,-10.0125,3,ABC3006530079,05-DEC-2021 14:33:09
-123.112571,49.279784,30350,-64.692,-20.9445,1,ABC3033630350,04-DEC-2021 01:16:08
-123.103764,49.262979,30545,-68.37,-16.1793,1,ABC3053130545,06-DEC-2021 19:52:49
-123.115639,49.274627,30036,-83.9938,-22.0015,1,ABC30030036,05-DEC-2021 18:19:58
-123.114637,49.266001,30287,-71.5485,-20.5693,1,ABC3027330287,07-DEC-2021 14:50:29
-123.171307,49.268412,36666,-59.3225,-8.7237,3,ABD366536666,04-DEC-2021 20:03:38
-123.178845,49.26512,37253,-61.7926,-15.4505,1,ABD3723937253,01-DEC-2021 22:20:03
-123.07808,49.281335,40250,-81.4504,-7.0855,1,ABC4023640250,04-DEC-2021 19:17:42
-123.129108,49.2602,35995,-63.6508,-5.7932,2,ABD3598135995,04-DEC-2021 01:10:29
-123.13233,49.269529,6403,-78.9021,-12.9316,1,ABD063896403,07-DEC-2021 14:36:55
-123.132297,49.273952,5607,-86.1688,-22.1781,1,ABD055935607,05-DEC-2021 18:36:35
-123.120024,49.259198,1029,-44.9711,-16.203,20,ABC010151029,01-DEC-2021 22:35:10
-123.173976,49.264192,40166,-77.3356,-13.225,1,ABC401540166,04-DEC-2021 19:18:16
-123.096241,49.259991,40157,-49.2182,-13.0886,1,ABC4014340157,04-DEC-2021 20:04:56
-123.151246,49.262835,32278,-81.2227,-8.6118,2,ABC3226432278,07-DEC-2021 14:38:30
-123.16392,49.264915,15165,-98.731,-11.0389,3,ABD1515115165,07-DEC-2021 00:06:19
-123.116119,49.266048,1325,-57.6236,-11.4529,3,ABC013111325,01-DEC-2021 23:43:02
-123.119891,49.277236,40248,-102.9163,-12.8051,2,ABC4023440248,03-DEC-2021 20:10:07
-123.166297,49.270256,30049,-76.074,-20.3969,2,ABC3003530049,01-DEC-2021 23:42:07
-123.13989,49.25893,35636,-85.4116,-12.8011,1,ABD35635636,03-DEC-2021 21:28:26
-123.181638,49.270111,36292,-68.2399,-20.9541,1,ABD3627836292,05-DEC-2021 14:59:18
-123.079994,49.283485,6266,-59.6296,-6.168,2,ABD06256266,01-DEC-2021 23:34:11
-123.124347,49.259158,5221,-103.965,-13.2113,1,ABD052075221,04-DEC-2021 23:06:28
-123.139427,49.284714,40470,-45.9787,-18.7835,1,ABC4045640470,07-DEC-2021 20:30:48
-123.082343,49.282671,35985,-79.8074,-7.3439,1,ABD3597135985,04-DEC-2021 19:39:09
-123.115239,49.288078,37002,-90.2954,-16.1014,1,ABD3698837002,04-DEC-2021 00:34:57
-123.14313,49.267118,6397,-62.1304,-17.2112,1,ABD063836397,07-DEC-2021 14:45:18
-123.078736,49.259632,215,-89.1095,-13.394,2,ABC00201215,04-DEC-2021 22:59:54
-123.115845,49.273709,856,-69.9681,-14.9533,1,ABC0084856,04-DEC-2021 14:18:17
-123.143534,49.259809,31125,-51.5929,-14.881,2,ABC3111131125,07-DEC-2021 20:11:09
-123.129602,49.286328,31227,-62.9569,-16.8413,12,ABC3121331227,01-DEC-2021 22:25:54
-123.179373,49.269417,36133,-108.6869,-11.615,1,ABD3611936133,01-DEC-2021 23:52:30
-123.155235,49.265523,10218,-75.4567,-12.9068,1,ABC1020410218,05-DEC-2021 20:38:29
-123.147645,49.260917,1358,-64.3265,-3.3105,1,ABC013441358,01-DEC-2021 18:02:07
-123.098591,49.267472,5221,-114.2255,-16.6387,1,ABD052075221,04-DEC-2021 21:58:06
-123.110955,49.277919,31306,-65.633,-9.357,2,ABC312931306,06-DEC-2021 13:48:44
-123.147266,49.27621,35486,-83.3189,-12.9412,2,ABD354735486,04-DEC-2021 16:14:18
-123.121073,49.279243,928,-74.1488,-13.2532,1,ABC00914928,05-DEC-2021 18:21:19
-123.138997,49.269834,107,-87.8143,-10.6817,3,TXU00093107,03-DEC-2021 18:34:21
-123.107734,49.259414,1416,-78.7364,-12.1413,1,ABC01401416,06-DEC-2021 21:45:44
-123.135031,49.267443,31256,-71.0262,-22.4736,1,ABC312431256,07-DEC-2021 18:49:47
-123.181767,49.266593,6213,-88.6271,-21.4521,1,ABD061996213,04-DEC-2021 16:12:04
-123.175824,49.26657,5236,-76.0138,-18.6425,4,ABD055236,05-DEC-2021 19:14:11
-123.14152,49.262679,31279,-69.1924,-15.3338,1,ABC3126531279,05-DEC-2021 20:43:18
-123.095248,49.284408,40166,-67.7375,-5.5977,3,ABC401540166,04-DEC-2021 22:57:37
-123.141023,49.263557,37245,-55.3854,-19.7592,1,ABD3723137245,07-DEC-2021 20:58:04
-123.119479,49.267434,31885,-68.9625,-16.0568,1,ABC3187131885,04-DEC-2021 16:23:28
-123.140981,49.264633,925,-78.2443,-19.2159,2,ABC00911925,05-DEC-2021 18:21:06
-123.129295,49.25784,5067,-85.084,-20.2145,2,ABD050535067,07-DEC-2021 18:40:43
-123.126852,49.275423,43406,-65.3175,-11.9269,1,ABD433943406,04-DEC-2021 21:11:34
-123.128754,49.258752,31657,-60.8808,-14.6686,3,ABC3164331657,07-DEC-2021 18:51:29
-123.100954,49.263043,30496,-78.1629,-19.8035,1,ABC304830496,07-DEC-2021 18:59:44
-123.134983,49.27714,30319,-50.3019,-13.6724,1,ABC3030530319,01-DEC-2021 17:25:56
-123.115696,49.27451,35633,-75.7412,-22.1384,1,ABD3561935633,06-DEC-2021 20:14:51
-123.122572,49.258653,32326,-74.3617,-18.0369,6,ABC323132326,05-DEC-2021 16:40:04
-123.115411,49.285024,40269,-68.9012,-15.8201,1,ABC4025540269,06-DEC-2021 23:26:29
-123.173869,49.26711,35287,-72.6268,-10.6096,3,ABD3527335287,05-DEC-2021 19:14:22
-123.086456,49.261504,32276,-75.9794,-8.5,3,ABC322632276,07-DEC-2021 14:36:24
-123.17572,49.260587,31485,-78.3328,-20.2221,1,ABC3147131485,04-DEC-2021 21:18:14
-123.125513,49.30095,1396,-62.6242,-22.611,1,ABC01381396,07-DEC-2021 14:48:10
-123.092481,49.257314,15166,-76.8272,-6.3594,2,ABD151515166,07-DEC-2021 00:10:24
-123.11463,49.266211,256,-61.9569,-20.7633,2,ABC0024256,02-DEC-2021 00:00:47
-123.089219,49.259717,30477,-80.3844,-17.9455,1,ABC3046330477,04-DEC-2021 23:29:11
-123.110472,49.283715,36467,-79.7271,-23.9644,1,ABD3645336467,04-DEC-2021 16:15:16
-123.142419,49.308539,36076,-83.4174,-15.3269,1,ABD360636076,05-DEC-2021 21:31:54
-123.083806,49.283205,35625,-75.4025,-21.6816,2,ABD3561135625,04-DEC-2021 16:29:31
-123.106991,49.259301,31256,-65.4656,-20.2429,1,ABC312431256,05-DEC-2021 17:04:41
-123.121413,49.27405,40467,-56.2039,-15.188,2,ABC4045340467,07-DEC-2021 20:28:58
-123.143369,49.26419,40177,-88.807,-15.5748,2,ABC4016340177,03-DEC-2021 20:09:08
-123.14877,49.262796,925,-77.5085,-16.2435,2,ABC00911925,05-DEC-2021 18:01:50
-123.122218,49.274571,43247,-81.1398,-19.9566,1,ABD4323343247,04-DEC-2021 19:22:39
-123.153462,49.266427,31405,-64.041,-19.8641,5,ABC3139131405,05-DEC-2021 19:14:11
-123.182023,49.264304,43267,-99.7437,-19.2403,1,ABD4325343267,03-DEC-2021 20:42:26
-123.127763,49.289348,30596,-70.5243,-14.1796,3,ABC305830596,05-DEC-2021 19:14:26
-123.186007,49.260222,35633,-93.3746,-19.656,1,ABD3561935633,04-DEC-2021 00:28:53
-123.175339,49.269352,36291,-86.6758,-19.3428,1,ABD3627736291,05-DEC-2021 01:53:31
-123.137946,49.283361,36196,-77.2556,-17.0348,2,ABD361836196,04-DEC-2021 16:11:25
-123.140269,49.264537,40578,-73.4506,-20.0623,1,ABC4056440578,05-DEC-2021 00:26:30
-123.119383,49.283316,43467,-69.3529,-9.8441,3,ABD4345343467,01-DEC-2021 21:07:36
-123.103981,49.260254,6267,-55.1962,-19.5735,11,ABD062536267,01-DEC-2021 23:31:17
-123.107971,49.268349,1086,-73.7724,-20.7483,1,ABC01071086,06-DEC-2021 18:14:43
-123.121801,49.264241,40248,-101.3545,-11.4543,3,ABC4023440248,03-DEC-2021 18:34:10
-123.145708,49.265072,6396,-79.1438,-21.3632,2,ABD06386396,05-DEC-2021 19:14:29
-123.093303,49.256483,52092,-85.4761,-16.1105,1,ABC5207852092,03-DEC-2021 18:40:27
-123.104782,49.270193,30355,-57.2385,-22.6133,1,ABC3034130355,04-DEC-2021 21:34:43
-123.119596,49.298468,35575,-72.1456,-14.8797,2,ABD3556135575,04-DEC-2021 00:26:51
-123.127041,49.289826,43166,-93.4229,-7.6059,2,ABD431543166,04-DEC-2021 23:25:11
-123.147726,49.274492,31258,-71.4773,-18.4362,4,ABC3124431258,07-DEC-2021 18:58:31
-123.110909,49.2675,30065,-66.6304,-20.1496,3,ABC3005130065,03-DEC-2021 17:51:44
-123.128209,49.28236,30486,-65.1556,-20.5223,1,ABC304730486,01-DEC-2021 18:10:37
-123.142928,49.312481,5276,-71.2005,-11.4127,2,ABD05265276,03-DEC-2021 17:54:41
-123.143634,49.257179,43166,-59.2038,-19.2944,1,ABD431543166,04-DEC-2021 17:06:57
-123.087648,49.276542,35347,-75.6975,-11.933,1,ABD3533335347,07-DEC-2021 17:38:32
-123.149017,49.274473,276,-84.7133,-14.1855,9,ABC0026276,03-DEC-2021 17:30:49
-123.125405,49.276637,6213,-101.5441,-12.3757,1,ABD061996213,04-DEC-2021 14:08:59
-123.109948,49.278083,6206,-63.691,-19.7364,2,ABD06196206,04-DEC-2021 16:10:58
-123.177991,49.260157,35235,-70.6024,-8.1022,2,ABD3522135235,07-DEC-2021 17:47:06
-123.099958,49.270608,1505,-79.0176,-21.2802,1,ABC014911505,07-DEC-2021 17:38:49
-123.091482,49.283039,10090,-93.0974,-20.7202,1,ABC1007610090,04-DEC-2021 23:31:37
-123.108827,49.278762,36686,-65.1455,-13.814,2,ABD366736686,03-DEC-2021 15:01:39
-123.123218,49.280421,30325,-97.6124,-22.3048,1,ABC3031130325,04-DEC-2021 19:24:41
-123.085227,49.26288,1396,-70.7419,-18.2381,2,ABC01381396,05-DEC-2021 19:14:55
-123.121552,49.280225,40266,-80.2745,-8.2642,1,ABC402540266,03-DEC-2021 18:23:50
-123.088002,49.258802,40289,-79.4223,-6.9213,4,ABC4027540289,05-DEC-2021 14:25:27
-123.139114,49.26791,5837,-93.2895,-18.6158,1,ABD058235837,07-DEC-2021 15:58:13
-123.078481,49.275866,896,-75.6597,-16.8183,2,ABC0088896,07-DEC-2021 00:10:23
-123.1171,49.26588,30486,-71.6028,-18.3269,1,ABC304730486,04-DEC-2021 16:15:42
-123.18197,49.261007,30627,-71.6849,-13.7943,1,ABC3061330627,06-DEC-2021 20:54:54
-123.110712,49.26866,30049,-76.3485,-16.3804,2,ABC3003530049,01-DEC-2021 23:41:20
-123.128832,49.302559,5607,-47.146,-6.0279,1,ABD055935607,04-DEC-2021 14:07:30
-123.101304,49.277534,31040,-67.3521,-14.1838,1,ABC3102631040,04-DEC-2021 01:43:17
-123.132434,49.257378,5686,-105.3361,-18.0954,3,ABD05675686,03-DEC-2021 19:59:45
-123.124803,49.298046,36596,-65.9765,-13.4863,1,ABD365836596,04-DEC-2021 21:31:29
-123.103647,49.260248,1275,-65.3988,-10.4412,3,ABC012611275,04-DEC-2021 01:26:22
-123.112583,49.267741,326,-69.7642,-21.0758,2,ABC0031326,03-DEC-2021 13:03:25
-123.131135,49.276175,35245,-62.1138,-10.5582,6,ABD3523135245,06-DEC-2021 20:17:35
-123.129052,49.261688,10187,-72.1134,-19.7146,1,ABC1017310187,03-DEC-2021 17:03:30
-123.183035,49.258893,31196,-83.7269,-19.8426,3,ABC311831196,04-DEC-2021 16:09:15
-123.134046,49.267488,43167,-76.2715,-19.9685,3,ABD4315343167,04-DEC-2021 23:02:03
-123.171119,49.266905,31479,-73.984,-20.5125,1,ABC3146531479,04-DEC-2021 15:41:02
-123.155381,49.261595,36996,-76.6339,-15.9739,1,ABD369836996,07-DEC-2021 14:23:09
-123.138205,49.291702,31228,-70.8934,-22.0139,1,ABC3121431228,04-DEC-2021 15:41:01
-123.120028,49.282514,10057,-62.954,-5.9026,3,ABC1004310057,03-DEC-2021 20:12:56
-123.11761,49.26035,456,-81.8145,-20.2833,1,ABC0044456,05-DEC-2021 20:40:31
-123.106151,49.278056,15057,-96.7321,-17.0011,1,ABD1504315057,03-DEC-2021 20:54:38
-123.101413,49.264612,36175,-69.566,-21.3428,2,ABD3616136175,05-DEC-2021 15:02:46
-123.099078,49.275364,40487,-75.2434,-20.9878,1,ABC4047340487,05-DEC-2021 21:32:27
-123.117475,49.273302,865,-80.0632,-19.049,1,ABC00851865,03-DEC-2021 17:36:24
-123.110104,49.286455,1333,-87.0079,-19.2513,4,ABC013191333,05-DEC-2021 16:26:07
-123.177006,49.270272,36133,-91.5211,-14.2553,1,ABD3611936133,01-DEC-2021 23:54:24
-123.09026,49.283923,30368,-61.4573,-20.7307,1,ABC3035430368,03-DEC-2021 12:41:15
-123.126523,49.274368,36615,-71.9183,-17.8,2,ABD3660136615,05-DEC-2021 17:28:19
-123.141552,49.299778,40246,-96.0458,-16.7522,2,ABC402340246,05-DEC-2021 00:32:37
-123.147719,49.274674,1089,-71.6152,-18.5156,1,ABC010751089,05-DEC-2021 21:32:33
-123.126745,49.259216,31505,-61.4005,-9.8105,3,ABC3149131505,05-DEC-2021 16:42:30
-123.131027,49.285385,30998,-65.0046,-19.0211,2,ABC3098430998,05-DEC-2021 18:00:13
-123.104863,49.265579,1360,-65.3633,-23.7352,1,ABC013461360,04-DEC-2021 00:31:33
-123.07939,49.264554,40585,-51.7031,-4.5707,2,ABC4057140585,04-DEC-2021 23:23:29
-123.111625,49.273949,32067,-37.251,-8.2363,1,ABC3205332067,01-DEC-2021 17:23:06
-123.109299,49.269321,6267,-50.2685,-17.9865,1,ABD062536267,06-DEC-2021 19:47:03
-123.147706,49.271578,30287,-67.4437,-8.9675,1,ABC3027330287,05-DEC-2021 19:15:14
-123.117604,49.260496,31616,-72.6866,-17.3573,3,ABC316031616,05-DEC-2021 18:26:44
-123.116668,49.282158,40168,-77.0317,-19.5271,1,ABC4015440168,04-DEC-2021 23:23:28
-123.132579,49.282299,36466,-75.8837,-9.5601,1,ABD364536466,05-DEC-2021 21:04:45
-123.179298,49.263376,36675,-73.0896,-17.9187,1,ABD3666136675,07-DEC-2021 16:07:47
-123.124365,49.258661,30240,-58.519,-20.4888,2,ABC3022630240,07-DEC-2021 19:29:59
-123.129608,49.284266,836,-70.6303,-19.0923,1,ABC008836,05-DEC-2021 17:37:05
-123.091661,49.280237,32298,-73.8744,-17.3257,5,ABC3228432298,03-DEC-2021 01:20:03
-123.149045,49.272483,30628,-72.3243,-10.5061,3,ABC3061430628,04-DEC-2021 16:15:52
-123.109452,49.263801,569,-78.5964,-15.4939,1,ABC00555569,04-DEC-2021 17:12:07
-123.177722,49.267538,35542,-108.7373,-18.6989,1,ABD3552835542,01-DEC-2021 23:16:24
-123.088565,49.280173,30249,-70.1291,-16.7769,3,ABC3023530249,06-DEC-2021 20:53:49
-123.138604,49.289354,35736,-68.2361,-9.0506,3,ABD35735736,06-DEC-2021 13:54:25
-123.090451,49.263435,40745,-87.1881,-16.7989,1,ABC4073140745,04-DEC-2021 22:25:22
-123.105268,49.283151,40325,-80.1826,-14.8284,2,ABC4031140325,05-DEC-2021 17:59:26
-123.149423,49.26896,6362,-74.1932,-10.0946,1,ABD063486362,07-DEC-2021 18:20:05
-123.101341,49.277533,31498,-78.8723,-19.3326,1,ABC3148431498,03-DEC-2021 13:03:24
-123.107926,49.284165,6363,-95.8868,-21.3805,1,ABD063496363,05-DEC-2021 18:28:56
-123.185733,49.267794,35067,-55.5514,-10.786,1,ABD3505335067,04-DEC-2021 17:32:30
-123.12852,49.274566,31026,-65.3759,-15.8311,3,ABC310131026,03-DEC-2021 15:04:26
-123.089125,49.262118,1076,-51.0764,-12.0035,1,ABC01061076,06-DEC-2021 19:43:59
-123.101088,49.259901,1360,-65.6769,-14.6642,1,ABC013461360,07-DEC-2021 17:44:08
-123.093421,49.260654,40216,-75.9203,-14.3569,1,ABC402040216,03-DEC-2021 18:28:17
-123.085796,49.274123,1359,-71.426,-15.3842,3,ABC013451359,07-DEC-2021 19:31:21
-123.097645,49.258367,30967,-82.9802,-15.4656,3,ABC3095330967,04-DEC-2021 01:27:09
-123.114234,49.277744,43115,-78.2082,-15.2223,2,ABD4310143115,04-DEC-2021 21:31:13
-123.138715,49.261713,35322,-91.7148,-21.4338,1,ABD3530835322,04-DEC-2021 14:17:48
-123.091005,49.265692,30669,-80.9202,-19.9743,1,ABC3065530669,04-DEC-2021 23:27:08
-123.108906,49.265654,40366,-68.9948,-18.5518,2,ABC403540366,07-DEC-2021 14:11:57
-123.138512,49.270994,817,-39.1343,-9.1978,2,ABC00803817,07-DEC-2021 20:11:52
-123.117774,49.268442,30037,-78.0577,-5.8648,1,ABC3002330037,05-DEC-2021 17:59:00
-123.07938,49.265141,15057,-95.902,-19.1416,3,ABD1504315057,03-DEC-2021 19:28:54
-123.141758,49.266238,30557,-72.7795,-17.1135,3,ABC3054330557,07-DEC-2021 17:44:10
-123.146181,49.26631,52086,-101.1054,-19.0629,1,ABC520752086,03-DEC-2021 18:37:00
-123.104615,49.283146,10705,-81.8579,-22.6227,1,ABC1069110705,06-DEC-2021 23:04:02
-123.123864,49.279809,5823,-110.6298,-10.4527,3,ABD058095823,07-DEC-2021 18:48:31
-123.148163,49.262814,30669,-94.9693,-9.5127,1,ABC3065530669,05-DEC-2021 00:31:53
-123.119615,49.283462,31657,-80.886,-18.5411,1,ABC3164331657,04-DEC-2021 14:04:46
-123.133138,49.262545,55947,-70.7668,-19.4492,2,ABC5593355947,05-DEC-2021 21:30:31
-123.110066,49.279448,1440,-74.9826,-18.8126,1,ABC014261440,01-DEC-2021 20:42:04
-123.125839,49.282483,40170,-64.2051,-7.1265,3,ABC4015640170,03-DEC-2021 21:33:08
-123.092147,49.281197,30746,-84.0217,-20.9364,1,ABC307330746,04-DEC-2021 21:27:22
-123.121591,49.286195,35556,-51.8584,-8.4105,3,ABD355435556,01-DEC-2021 17:52:54
-123.139116,49.292468,1068,-68.8008,-15.1574,3,ABC010541068,04-DEC-2021 21:05:14
-123.143394,49.263522,850,-68.8213,-12.3454,4,ABC00836850,07-DEC-2021 14:25:06
-123.128854,49.275725,1328,-72.6541,-16.7603,2,ABC013141328,06-DEC-2021 18:23:47
-123.185893,49.262947,43466,-68.4573,-21.3546,1,ABD434543466,02-DEC-2021 00:27:26
-123.180072,49.258011,30475,-70.677,-18.0849,1,ABC3046130475,04-DEC-2021 19:12:02
-123.116423,49.277076,5332,-83.8498,-21.2847,1,ABD053185332,04-DEC-2021 21:39:14
-123.093675,49.256489,35412,-109.5093,-17.574,1,ABD3539835412,05-DEC-2021 21:31:38
-123.167435,49.260458,1331,-41.6757,-13.0325,2,ABC013171331,01-DEC-2021 22:49:39
-123.114997,49.269137,43132,-98.5178,-19.8364,1,ABD4311843132,04-DEC-2021 14:02:14
-123.12865,49.274518,60926,-76.4186,-16.1405,2,TXU609160926,06-DEC-2021 23:28:01
-123.129157,49.276057,30235,-66.5037,-9.0043,4,ABC3022130235,07-DEC-2021 19:31:38
-123.09996,49.274317,6396,-69.9352,-19.9145,3,ABD06386396,07-DEC-2021 14:48:00
-123.155958,49.268182,10713,-74.7418,-10.195,3,ABC1069910713,07-DEC-2021 00:23:22
-123.165721,49.270114,32180,-58.8861,-12.3445,1,ABC3216632180,06-DEC-2021 19:53:00
-123.110304,49.259376,5496,-67.9272,-13.0173,1,ABD05485496,03-DEC-2021 16:13:06
-123.179632,49.270176,36612,-90.6623,-22.2946,1,ABD3659836612,04-DEC-2021 15:57:09
-123.117042,49.259486,30635,-83.6567,-15.5646,1,ABC3062130635,04-DEC-2021 19:37:24
-123.131807,49.279387,30975,-87.8782,-17.7469,1,ABC3096130975,07-DEC-2021 17:43:31
-123.157388,49.27135,35387,-70.916,-22.2335,1,ABD3537335387,04-DEC-2021 01:18:46
-123.174619,49.266734,40279,-66.7848,-15.5346,1,ABC4026540279,05-DEC-2021 13:16:14
-123.088758,49.263421,35386,-63.024,-14.9785,1,ABD353735386,06-DEC-2021 20:12:43
-123.104766,49.284864,30150,-73.0737,-22.3856,1,ABC3013630150,03-DEC-2021 21:35:48
-123.12171,49.2664,31940,-52.2393,-15.4245,3,ABC3192631940,01-DEC-2021 23:51:41
-123.13439,49.275151,35323,-106.2055,-20.0026,1,ABD3530935323,01-DEC-2021 22:27:31
-123.105644,49.280635,6517,-62.8872,-12.8914,1,ABD065036517,01-DEC-2021 17:31:47
-123.078651,49.274516,40366,-64.3698,-18.9072,1,ABC403540366,02-DEC-2021 21:44:13
-123.176573,49.2606,1025,-63.037,-13.1139,1,ABC010111025,07-DEC-2021 20:32:24
-123.128052,49.285307,40220,-74.4132,-13.4358,1,ABC4020640220,03-DEC-2021 19:56:40
-123.124642,49.301106,1509,-63.7775,-10.2144,2,ABC014951509,07-DEC-2021 17:42:49
-123.082145,49.256308,10058,-61.1075,-8.1416,4,ABC1004410058,03-DEC-2021 20:15:59
-123.141019,49.263662,36101,-90.5246,-20.1466,1,ABD3608736101,03-DEC-2021 13:04:11
-123.10628,49.263038,31885,-72.9215,-13.7695,1,ABC3187131885,06-DEC-2021 21:00:29
-123.141094,49.260811,31141,-64.9287,-21.0609,2,ABC3112731141,04-DEC-2021 21:38:01
-123.093374,49.282543,35965,-36.0347,-9.5862,3,ABD3595135965,04-DEC-2021 01:24:44
-123.162383,49.264534,40266,-66.2182,-16.2345,2,ABC402540266,03-DEC-2021 16:19:19
-123.087205,49.257569,30497,-50.9413,-14.9095,3,ABC3048330497,05-DEC-2021 16:53:30
-123.160255,49.258061,31246,-55.9171,-6.5617,3,ABC312331246,05-DEC-2021 16:31:00
-123.083001,49.265518,1331,-72.9605,-18.3512,1,ABC013171331,06-DEC-2021 17:23:51
-123.135204,49.271131,40470,-59.7184,-22.3863,1,ABC4045640470,01-DEC-2021 21:03:51
-123.084937,49.277734,837,-59.5974,-19.3686,1,ABC00823837,06-DEC-2021 20:01:32
-123.103193,49.257542,11427,-68.8263,-9.7087,3,ABC1141311427,03-DEC-2021 19:15:10
-123.124546,49.264285,30970,-79.4213,-19.7172,2,ABC3095630970,06-DEC-2021 20:04:38
-123.119226,49.262321,40248,-87.8511,-19.715,1,ABC4023440248,03-DEC-2021 19:12:11
-123.084989,49.276558,30747,-70.0943,-22.5837,1,ABC3073330747,04-DEC-2021 21:39:13
-123.149665,49.261889,30447,-76.8279,-19.7068,2,ABC3043330447,05-DEC-2021 18:50:51
-123.176187,49.271383,30666,-77.8194,-20.7792,1,ABC306530666,04-DEC-2021 17:09:49
-123.117767,49.260437,36225,-75.4877,-10.7495,3,ABD3621136225,04-DEC-2021 00:13:27
-123.081359,49.267602,30628,-70.286,-15.5796,1,ABC3061430628,03-DEC-2021 15:08:52
-123.181757,49.266853,6401,-93.3635,-18.1327,5,ABD063876401,02-DEC-2021 00:33:20
-123.172066,49.266696,31469,-84.5904,-10.4537,2,ABC3145531469,05-DEC-2021 21:04:34
-123.173346,49.26416,30289,-69.7576,-11.0567,2,ABC3027530289,06-DEC-2021 20:04:38
-123.147731,49.274351,36887,-80.1084,-19.6818,1,ABD3687336887,07-DEC-2021 18:15:20
-123.119855,49.263742,900,-71.7738,-15.806,2,ABC00886900,07-DEC-2021 00:15:53
-123.114349,49.287837,35702,-79.9341,-17.3882,1,ABD3568835702,05-DEC-2021 19:27:49
-123.180183,49.271234,10169,-74.2774,-22.7268,1,ABC1015510169,06-DEC-2021 22:59:40
-123.100281,49.284629,36886,-93.3517,-12.8124,2,ABD368736886,05-DEC-2021 21:31:33
-123.157675,49.298495,31647,-53.2621,-19.7496,1,ABC3163331647,05-DEC-2021 13:43:03
-123.089566,49.277479,838,-67.0433,-19.099,1,ABC00824838,06-DEC-2021 13:58:47
-123.132319,49.267523,40748,-95.8725,-14.0151,1,ABC4073440748,04-DEC-2021 19:36:29
-123.103848,49.259346,6277,-61.1244,-19.1731,1,ABD062636277,06-DEC-2021 20:04:22
-123.084796,49.280862,31318,-68.1852,-19.0139,2,ABC3130431318,07-DEC-2021 18:20:09
-123.12215,49.266677,31075,-71.1432,-15.4842,2,ABC3106131075,03-DEC-2021 01:20:19
-123.114738,49.275767,1269,-60.6631,-20.6541,2,ABC012551269,01-DEC-2021 23:33:01
-123.081857,49.261466,40149,-80.3994,-19.2389,2,ABC4013540149,04-DEC-2021 23:32:21
-123.12751,49.274993,31417,-50.1595,-18.3773,1,ABC3140331417,01-DEC-2021 23:59:10
-123.087217,49.271252,1368,-72.5315,-10.5453,3,ABC013541368,04-DEC-2021 16:01:40
-123.135795,49.285573,43467,-58.5112,-17.3865,2,ABD4345343467,06-DEC-2021 18:00:58
-123.14323,49.30098,43166,-98.2293,-15.0879,1,ABD431543166,04-DEC-2021 19:19:29
-123.140779,49.272398,35253,-102.5396,-15.5679,1,ABD3523935253,06-DEC-2021 20:04:22
-123.12552,49.300943,1276,-51.0265,-9.4895,3,ABC01261276,07-DEC-2021 17:32:05
-123.078577,49.26239,120,-59.3749,-13.2751,2,ABC00106120,04-DEC-2021 23:41:32
-123.096162,49.266538,30248,-67.4909,-5.4511,1,ABC3023430248,04-DEC-2021 14:14:16
-123.138157,49.282104,905,-79.6542,-14.6967,2,ABC00891905,04-DEC-2021 17:31:31
-123.09856,49.274703,5821,-95.2231,-19.9315,2,ABD058075821,02-DEC-2021 00:30:58
-123.126783,49.261522,495,-60.8637,-12.059,2,ABC00481495,03-DEC-2021 17:45:57
-123.131264,49.266003,30335,-61.493,-14.8655,3,ABC3032130335,04-DEC-2021 14:23:12
-123.132159,49.259727,40156,-82.7903,-19.3463,1,ABC401440156,04-DEC-2021 17:32:01
-123.118197,49.274926,31040,-62.0554,-8.7774,2,ABC3102631040,04-DEC-2021 14:00:33
-123.125785,49.263394,31248,-39.7564,-18.1177,3,ABC3123431248,05-DEC-2021 16:30:32
-123.123746,49.289092,37253,-89.1654,-17.147,1,ABD3723937253,01-DEC-2021 22:25:07
