FULL_ADDRESS,LOCALITY,LONGITUDE,LATITUDE
18585 57 Ave,SURREY,-122.70790448683425,49.10702306856445
18573 56B Ave,SURREY,-122.70783640305696,49.10610905227154
18610 57 Ave,SURREY,-122.70756369051537,49.10673887830343
18612 56A Ave,SURREY,-122.70737930352126,49.10495165849574
18641 56B Ave,SURREY,-122.70664128222968,49.106038284736854
18653 Highway 10 (56 Ave),SURREY,-122.70650721447083,49.10439397984461
5667 186A St,SURREY,-122.70637880081917,49.10580103395013
5743 186A St,SURREY,-122.70636380781804,49.107405728526274
5759 186A St,SURREY,-122.70636239149042,49.107576552399976
18656 56A Ave,SURREY,-122.70625227998202,49.10492741404229
18661 Highway 10 (56 Ave),SURREY,-122.70621013890808,49.104395066475995
5692 186A St,SURREY,-122.70597619660452,49.10648907642903
18670 57 Ave,SURREY,-122.70544726674197,49.10668779446334
18473 59 Ave,SURREY,-122.71056035645032,49.110083609477094
5856 184B St,SURREY,-122.71001005469266,49.10886672846618
18474 59 Ave,SURREY,-122.70994859327807,49.10969019313799
18541 60 Ave,SURREY,-122.70870332394749,49.11152533123948
18565 60 Ave,SURREY,-122.70812256431124,49.11153520228465
18592 59 Ave,SURREY,-122.70807279384412,49.1101330252415
18638 59 Ave,SURREY,-122.70663209620805,49.10972664910406
5885 186A St,SURREY,-122.70616836535898,49.109737348265305
5952 186A St,SURREY,-122.70571985231713,49.11042167706152
5938 186A St,SURREY,-122.7057007689901,49.110265103804764
6055 184A St,SURREY,-122.7108287787485,49.11247744109591
18508 60A Ave,SURREY,-122.71046261167018,49.11227088720822
6157 185A St,SURREY,-122.71019790374903,49.11393997480506
6135 185A St,SURREY,-122.71018128629478,49.11371054720044
6180 185A St,SURREY,-122.70942258189378,49.11438861456797
6174 185A St,SURREY,-122.70942010141889,49.1142260586741
6089 185 St,SURREY,-122.70940502888345,49.11321474451163
18553 62 Ave,SURREY,-122.70935754127603,49.114851449532125
18542 60A Ave,SURREY,-122.70935199971579,49.112110861316566
18548 60A Ave,SURREY,-122.70911290919827,49.11210774131373
18560 62 Ave,SURREY,-122.7088757880297,49.11460672880013
18565 62 Ave,SURREY,-122.70886471441867,49.114861004138895
18554 60A Ave,SURREY,-122.70886558398446,49.11213050786666
18567 60A Ave,SURREY,-122.7084775164484,49.112507522197596
6116 185B St,SURREY,-122.70819318495735,49.11372425786533
6110 185B St,SURREY,-122.70819178986972,49.11356494393058
6064 185B St,SURREY,-122.70819179066925,49.112886593019546
6122 186 St,SURREY,-122.7069476196511,49.113580780969215
18611 61A Ave,SURREY,-122.70686084340323,49.114123529021036
18629 60A Ave,SURREY,-122.70659769085822,49.112736116616645
18626 60A Ave,SURREY,-122.7065991517187,49.11248793477534
18641 60A Ave,SURREY,-122.70633734620311,49.11273545647752
6089 186A St,SURREY,-122.70613802606034,49.113423825831305
18642 61A Ave,SURREY,-122.70601729983547,49.11391251411954
6097 186A St,SURREY,-122.70590668086248,49.113430974626525
6360 184A St,SURREY,-122.71082019601124,49.11756133816927
18476 64 Ave,SURREY,-122.7105462933688,49.118619245075884
6363 185 St,SURREY,-122.71003911241301,49.11785883846408
18502 64 Ave,SURREY,-122.70982782606461,49.118632192276934
6355 185 St,SURREY,-122.70981780727405,49.11773729185501
18496 63A Ave,SURREY,-122.70977620530776,49.11737295796396
18525 63A Ave,SURREY,-122.70889671891491,49.117976770714215
18541 63A Ave,SURREY,-122.70840025660627,49.11799242839212
6313 185A St,SURREY,-122.70838378958302,49.11722075090116
18591 63A Ave,SURREY,-122.70743993337256,49.11805269984859
6264 186 St,SURREY,-122.70696056180772,49.11611475385889
6302 186 St,SURREY,-122.70695456609417,49.11694970087028
6251 186A St,SURREY,-122.70608458111768,49.11579849947435
6314 186A St,SURREY,-122.70582573358874,49.11726212778385
6342 186A St,SURREY,-122.70574206295018,49.117693698824084
6266 186A St,SURREY,-122.70574790030761,49.11612238035934
6260 186A St,SURREY,-122.70574844147053,49.11596046271051
6322 186A St,SURREY,-122.7056764364022,49.11729593087956
18659 63A Ave,SURREY,-122.70546379898182,49.11814708220767
18462 65A Ave,SURREY,-122.71069146122224,49.121804372306826
18461 64B Ave,SURREY,-122.71035658351576,49.120114541025494
18488 65A Ave,SURREY,-122.71032316094124,49.121904647539985
18476 65 Ave,SURREY,-122.71010269453943,49.12109378020876
18472 64B Ave,SURREY,-122.7100383470374,49.12002180696197
18480 64B Ave,SURREY,-122.70996922989984,49.12007641561127
6437 Rosebury Lane,SURREY,-122.7097920076183,49.11916943805655
6443 Rosebury Lane,SURREY,-122.70978807055562,49.11934015183214
18519 64B Ave,SURREY,-122.70964903675112,49.12060193605678
18486 65 Ave,SURREY,-122.7096186775491,49.121343446758964
18531 64B Ave,SURREY,-122.70943477028396,49.12075252046034
18549 64B Ave,SURREY,-122.70910267723838,49.120966945158386
18519 64A Ave,SURREY,-122.70888918039557,49.11967114667447
18532 64A Ave,SURREY,-122.70853399791125,49.119499245320455
18560 64B Ave,SURREY,-122.70849828327943,49.121083079339364
6455 185A St,SURREY,-122.70835425082227,49.119887125684116
6456 185A St,SURREY,-122.70808744482378,49.11988303402496
18560 64A Ave,SURREY,-122.70801590179413,49.119509630274116
18588 65 Ave,SURREY,-122.7073842429421,49.12070236258871
6483 186 St,SURREY,-122.70733584614337,49.1203089572872
6469 186 St,SURREY,-122.70733560939017,49.1200692271802
6461 186 St,SURREY,-122.70733533683664,49.11990568929482
18615 64 Ave,SURREY,-122.70663707859391,49.11902146027952
18622 64A Ave,SURREY,-122.70637502371262,49.11951527739297
18646 65 Ave,SURREY,-122.70581437541925,49.12023300904728
6579 186A St,SURREY,-122.70554605538312,49.12209746099484
6575 186A St,SURREY,-122.70539750837851,49.12208751089391
18472 67A Ave,SURREY,-122.71057826683001,49.12512890376969
6672 184B St,SURREY,-122.710578121395,49.1240924463803
18480 66A Ave,SURREY,-122.71033137565318,49.12329707693271
18495 66 Ave,SURREY,-122.71008741328566,49.1228021633529
18488 68 Ave,SURREY,-122.70997160290051,49.12583721218672
6731 185 St,SURREY,-122.70985090318572,49.12498306119248
6719 185 St,SURREY,-122.70985082669559,49.12476078194486
6715 185 St,SURREY,-122.70985084659932,49.12468665958941
6697 185 St,SURREY,-122.70985081377728,49.12422150361
6693 185 St,SURREY,-122.70985074017823,49.124139914798704
6575 185 St,SURREY,-122.7098173324994,49.122509580095766
18508 68 Ave,SURREY,-122.70946954311087,49.125859157234224
6742 185 St,SURREY,-122.70946724194309,49.125057477247424
6738 185 St,SURREY,-122.70946726326571,49.12498344485344
6730 185 St,SURREY,-122.70946728374793,49.12490932160248
6706 185 St,SURREY,-122.709467218704,49.124544375636006
6692 185 St,SURREY,-122.70946709099725,49.12414299706335
6670 185 St,SURREY,-122.7094670353068,49.12384659541768
6636 185 St,SURREY,-122.70946689612126,49.123141709727925
6622 185 St,SURREY,-122.70946692076008,49.12299625352213
18519 67A Ave,SURREY,-122.70911175402586,49.125376100067356
18532 68 Ave,SURREY,-122.70895223905245,49.12586507678163
6729 185A St,SURREY,-122.7087268888037,49.12485995928689
6717 185A St,SURREY,-122.70872775957328,49.12464038195128
6709 185A St,SURREY,-122.70872835181342,49.12449222768315
6705 185A St,SURREY,-122.7087286317015,49.12442080461072
6691 185A St,SURREY,-122.70872937758544,49.12422254613251
6621 185A St,SURREY,-122.70857450320287,49.12297888932694
6678 185A St,SURREY,-122.70842303482686,49.124013707487556
6660 185A St,SURREY,-122.70841141986368,49.123702883934826
6654 185A St,SURREY,-122.70840560584061,49.12354859656513
18559 67A Ave,SURREY,-122.70834073052372,49.12538314945426
18560 67 Ave,SURREY,-122.70823032090316,49.124343174222574
18562 68 Ave,SURREY,-122.70816700107223,49.125891987083335
18568 67 Ave,SURREY,-122.70811160058072,49.12434773167719
18586 67 Ave,SURREY,-122.70773876976844,49.124352364774126
18580 66A Ave,SURREY,-122.70758305276931,49.12350208770442
6791 186 St,SURREY,-122.70755488501688,49.12579895285986
6769 186 St,SURREY,-122.70731516197074,49.125391445829166
6794 186 St,SURREY,-122.70718342179272,49.12588767786947
6984 185 St,SURREY,-122.71026168648042,49.129192004709466
18475 68A Ave,SURREY,-122.71016316711825,49.12673876687277
6811 185 St,SURREY,-122.70984634454852,49.126232786583635
6820 185 St,SURREY,-122.70942625940262,49.126393017354395
18530 Laurensen Pl,SURREY,-122.70933238600352,49.1285961413811
18565 Fraser Hwy,SURREY,-122.70794293151926,49.12689280493224
18588 72 Ave,SURREY,-122.7073312281161,49.13319491654673
7461 185 St,SURREY,-122.71006547840939,49.13804132058629
18553 74 Ave,SURREY,-122.70796988376334,49.137184807550184
18599 74 Ave,SURREY,-122.70722594404018,49.13719488747859
18638 74 Ave,SURREY,-122.70622521171119,49.136882185390746
18497 76 Ave,SURREY,-122.70973971483464,49.14107489557123
18573 76 Ave,SURREY,-122.70762248697758,49.140869950997896
18566 80 Ave,SURREY,-122.70761787043688,49.146885662412
18524 97 Ave,SURREY,-122.70908650736585,49.178768650095215
18557 96 Ave,SURREY,-122.7085454699154,49.17718233057616
18565 96 Ave,SURREY,-122.70804575714392,49.17718387312169
18563 97 Ave,SURREY,-122.70800629914498,49.178877242401036
9669 186 St,SURREY,-122.70791336140591,49.178069801213745
9711 187 St,SURREY,-122.70521547421791,49.179096725667705
4816 188 St,SURREY,-122.70156667139072,49.09036713387788
5151 188 St,SURREY,-122.70201731787236,49.095894693976575
5074 188 St,SURREY,-122.7014943226381,49.09485075804113
18669 52 Ave,SURREY,-122.70531705801297,49.09726440940908
18698 54 Ave,SURREY,-122.70394973085487,49.10033765789305
18733 52 Ave,SURREY,-122.7037332392554,49.09729075123733
18765 53A Ave,SURREY,-122.70300732713356,49.09938780389274
18768 53A Ave,SURREY,-122.70295137833905,49.09920664033668
18773 53A Ave,SURREY,-122.70277409844277,49.099489973367234
5389 188 St,SURREY,-122.70193711707974,49.10012043398686
5377 188 St,SURREY,-122.70193523121682,49.099909647099125
5338 188 St,SURREY,-122.70148557817947,49.098914084606285
18846 54 Ave,SURREY,-122.70049325963025,49.100443803102095
5354 188A St,SURREY,-122.7004522707604,49.099379585747926
18845 54 Ave,SURREY,-122.70041478828907,49.100715177413626
18853 54 Ave,SURREY,-122.70020384923362,49.1007287167211
18858 53A Ave,SURREY,-122.69999768437063,49.09910190226099
18682 Highway 10 (56 Ave),SURREY,-122.70503158470197,49.10400456870416
18662 54A Ave,SURREY,-122.70484250448318,49.10167888897107
5495 187 St,SURREY,-122.70354572111177,49.10220354195937
5482 187 St,SURREY,-122.70304724146155,49.10204081812538
5468 187 St,SURREY,-122.70304072265367,49.101723094707694
18762 55A Ave,SURREY,-122.70230670642125,49.102989896087095
5438 188 St,SURREY,-122.70145567722763,49.10126133382778
5536 188 St,SURREY,-122.70141696519725,49.102814766453506
18808 55 Ave,SURREY,-122.70140198417069,49.10223039705806
18822 54A Ave,SURREY,-122.70081782129881,49.101340079558405
5555 188A St,SURREY,-122.70056715792063,49.10322804194992
18839 54A Ave,SURREY,-122.70038878288173,49.10162496088434
18852 55 Ave,SURREY,-122.700173140836,49.102279826562
18687 56A Ave,SURREY,-122.70541933380365,49.105175286467556
5655 187 St,SURREY,-122.70512676991015,49.10595041576315
18695 Highway 10 (56 Ave),SURREY,-122.7051200717428,49.10439888181315
18703 56B Ave,SURREY,-122.70424100647793,49.106484832066116
5628 187A St,SURREY,-122.70280922779773,49.10478844456166
18780 58 Ave,SURREY,-122.70262511205587,49.10756450689504
18796 56B Ave,SURREY,-122.70194471555344,49.10531831487054
5910 187A St,SURREY,-122.70273358155411,49.10964697789218
18762 58A Ave,SURREY,-122.7026538743762,49.108606156804335
5939 188 St,SURREY,-122.70190769964715,49.11027859210734
5837 188 St,SURREY,-122.70187099270609,49.108510854773805
5928 188 St,SURREY,-122.70150720371062,49.11004744980456
5839 188A St,SURREY,-122.70080209020446,49.10863367064558
5921 188A St,SURREY,-122.70077991043603,49.10993231330053
5840 188A St,SURREY,-122.70036424190023,49.108647918197406
5876 188A St,SURREY,-122.70034751142126,49.109129231013924
18682 62 Ave,SURREY,-122.70490846349584,49.11467655400585
18687 62 Ave,SURREY,-122.70469797495097,49.11493247708283
6033 187 St,SURREY,-122.70470958751042,49.11211422243756
6041 187 St,SURREY,-122.70468412108377,49.11227256730766
6067 187 St,SURREY,-122.70464486959654,49.11293084619897
6049 187 St,SURREY,-122.7046140453469,49.11239760570072
6136 187 St,SURREY,-122.70419361417927,49.1141359850617
18712 60A Ave,SURREY,-122.70416534040065,49.11248065515072
18711 62 Ave,SURREY,-122.70402093672176,49.114901958787165
18719 60A Ave,SURREY,-122.70388468520083,49.112807641035225
6215 187B St,SURREY,-122.70326151383522,49.11489947052203
6174 187A St,SURREY,-122.7030097223192,49.114287579261735
6090 187A St,SURREY,-122.70297105010467,49.113187963446435
6026 187A St,SURREY,-122.70287860439127,49.11209891452057
6175 188 St,SURREY,-122.7019183214121,49.11488646164309
6180 188 St,SURREY,-122.70148023086061,49.11466774045699
6140 188 St,SURREY,-122.70147397429756,49.11420157802318
6058 188 St,SURREY,-122.70147673407567,49.112404319066
6028 188 St,SURREY,-122.70147831557901,49.111895923248525
6064 188 St,SURREY,-122.70144431195271,49.11256459724828
18843 61A Ave,SURREY,-122.70091394532527,49.11401563086781
18846 60B Ave,SURREY,-122.70069792693307,49.11290683083718
18868 60B Ave,SURREY,-122.7002276583326,49.11279118848288
18875 60A Ave,SURREY,-122.70014561738606,49.112215535993656
6329 187 St,SURREY,-122.70494303432824,49.117475678786285
6253 187 St,SURREY,-122.7049356475618,49.115827506229216
6312 187 St,SURREY,-122.70454823884641,49.11731050128203
6328 187 St,SURREY,-122.70443455644588,49.11750829100002
6298 187 St,SURREY,-122.7044376698329,49.116844072246515
18712 62A Ave,SURREY,-122.70442864035176,49.11552225208684
18707 63A Ave,SURREY,-122.70433520860873,49.118131333975484
6333 187A St,SURREY,-122.70338853516883,49.1172992527334
6311 187A St,SURREY,-122.70332834094629,49.11684428630537
6359 187A St,SURREY,-122.70322839433781,49.11781895988518
6382 187A St,SURREY,-122.70281876216275,49.11818950907618
18783 63 Ave,SURREY,-122.70221233272461,49.11676917785493
18786 63 Ave,SURREY,-122.70221314928267,49.11651739638658
18788 62A Ave,SURREY,-122.70217144514082,49.115560208698284
6355 188 St,SURREY,-122.70193663130091,49.11777406956141
6238 188 St,SURREY,-122.70147640415162,49.115719013009645
18839 63 Ave,SURREY,-122.70119929605912,49.116776362776434
18853 63 Ave,SURREY,-122.70095613145334,49.11678598709445
18852 63 Ave,SURREY,-122.70093733158065,49.11651598400713
18868 63A Ave,SURREY,-122.70078201379837,49.117392638913934
18836 63A Ave,SURREY,-122.70069112423698,49.11787716899972
18850 62A Ave,SURREY,-122.70070170000072,49.11572589473465
18856 62A Ave,SURREY,-122.70068036088489,49.11562881355929
18830 63A Ave,SURREY,-122.70061274096047,49.118036095259654
18810 63A Ave,SURREY,-122.70048826503002,49.11824806409773
18879 62A Ave,SURREY,-122.70045589627429,49.11585716565644
18898 63A Ave,SURREY,-122.69992461628298,49.11735874690268
6235 189 St,SURREY,-122.69989854323028,49.115291970477976
18745 65 Ave,SURREY,-122.70323951212919,49.12087826072918
6591 187A St,SURREY,-122.70293000096056,49.12219845009717
6590 187A St,SURREY,-122.70260511754978,49.12227812290319
6472 188 St,SURREY,-122.70151081312068,49.120022106594746
6548 188 St,SURREY,-122.70149362221929,49.121496513586365
6488 188 St,SURREY,-122.70150039933678,49.12031911018479
6483 188A St,SURREY,-122.70064767729085,49.12018259674745
6455 188A St,SURREY,-122.70065026232159,49.11975216775869
6490 188A St,SURREY,-122.70031173080655,49.12048523242829
18850 64 Ave,SURREY,-122.7002222125568,49.11884907911812
18857 64A Ave,SURREY,-122.6999918974587,49.12002329073061
18677 Fraser Hwy,SURREY,-122.70427624420284,49.125516122993105
18699 Fraser Hwy,SURREY,-122.70363307650861,49.12494413249867
18711 Fraser Hwy,SURREY,-122.70327072167623,49.125650116333546
6641 187A St,SURREY,-122.70287082289548,49.12331733342527
6618 187A St,SURREY,-122.70269203998065,49.122914955080354
6659 187A St,SURREY,-122.70263862160397,49.1235508869214
18789 Fraser Hwy,SURREY,-122.70225805957595,49.1242864455359
18779 66 Ave,SURREY,-122.70215353920263,49.12266394362322
6609 188 St,SURREY,-122.7018990748968,49.12274712439644
6758 188 St,SURREY,-122.70142264351779,49.12544075963665
18843 69A Ave,SURREY,-122.70035156184895,49.12929771792842
18849 69A Ave,SURREY,-122.7001548196839,49.129350009439115
18852 69A Ave,SURREY,-122.70005252163624,49.129060808660626
18788 71 Ave,SURREY,-122.70267747446464,49.13176632956186
7011 188 St,SURREY,-122.70203222291696,49.130446798103726
18819 71 Ave,SURREY,-122.70108477541685,49.132134999382906
18837 71 Ave,SURREY,-122.70037691503829,49.132099052166474
18845 70A Ave,SURREY,-122.70018732071601,49.130713893737884
18852 70A Ave,SURREY,-122.69998969271995,49.13050288643756
18854 70 Ave,SURREY,-122.69993561543659,49.12978625809254
7251 188 St,SURREY,-122.70188988656032,49.134454280849006
18711 74 Ave,SURREY,-122.7043944799751,49.1372719404265
18812 74 Ave,SURREY,-122.70137814432395,49.13696509717656
18828 74 Ave,SURREY,-122.70062794595145,49.136785674867525
18684 76 Ave,SURREY,-122.70468454950914,49.14052955761166
18789 76 Ave,SURREY,-122.70201411784731,49.140879993701084
18825 76 Ave,SURREY,-122.70066987765915,49.141504752773024
18686 80 Ave,SURREY,-122.7045034438507,49.147845101684034
8138 188 St,SURREY,-122.70123554020157,49.15039300007398
8455 188 St,SURREY,-122.70187157267266,49.156549875149466
8642 Harvie Rd,SURREY,-122.70284853207214,49.15974535778808
8658 Harvie Rd,SURREY,-122.7023077303316,49.16013158496223
8616 188 St,SURREY,-122.70138195600626,49.15932717792638
8630 188 St,SURREY,-122.7012061586011,49.159593888797666
18860 86 Ave,SURREY,-122.69979810035873,49.15868973857184
18768 88 Ave,SURREY,-122.70256259299691,49.16255425438656
18779 88 Ave,SURREY,-122.7022039476086,49.163187686880626
8905 189 St,SURREY,-122.69963283094947,49.164790316169906
9670 187 St,SURREY,-122.70473495947195,49.177997877848824
18788 96 Ave,SURREY,-122.70185066635072,49.176766366930806
18785 96 Ave,SURREY,-122.70183033933093,49.177188708524106
4589 190 St,SURREY,-122.69746690260257,49.08544370377861
4466 190 St,SURREY,-122.69620343274029,49.083145918887034
18890 53A Ave,SURREY,-122.69872973501636,49.09916029747882
18892 53A Ave,SURREY,-122.69854407733995,49.09920365227449
5378 189 St,SURREY,-122.69812858957933,49.09997790119419
18861 54A Ave,SURREY,-122.69976592472642,49.101646925206545
18864 55 Ave,SURREY,-122.69975133147693,49.1022760091339
18881 55A Ave,SURREY,-122.69930538774418,49.10335571208551
18878 54A Ave,SURREY,-122.69913436257994,49.10139442233605
18899 54A Ave,SURREY,-122.6987284006302,49.1016773399498
18909 54 Ave,SURREY,-122.69833143216745,49.10079032900166
5553 189 St,SURREY,-122.69824184162832,49.103453571103145
18927 54A Ave,SURREY,-122.69791058914224,49.101708319625715
18922 54A Ave,SURREY,-122.69790510301317,49.101424490833395
18932 Highway 10 (56 Ave),SURREY,-122.69762288315799,49.10410785545272
5469 189A St,SURREY,-122.69736016633026,49.102018778952825
5485 189A St,SURREY,-122.69735486641065,49.10230503433216
5432 189A St,SURREY,-122.69699254694247,49.101288099886766
19045 54 Ave,SURREY,-122.69555627256699,49.10092401175943
18863 57 Ave,SURREY,-122.69967079003861,49.10698822327287
5654 Sunrise Cr W,SURREY,-122.69746644457447,49.105944457246004
5629 Sunrise Cr W,SURREY,-122.69694306386704,49.1053596248832
18966 Sunrise Ave,SURREY,-122.69648841009129,49.10611388431411
18974 Sunrise Ave,SURREY,-122.69608546270655,49.106114712380695
5742 190 St,SURREY,-122.6958509269681,49.10777406600868
18979 Sunrise Ave,SURREY,-122.69579175348916,49.10637832190099
5693 Sunrise Cr E,SURREY,-122.69558044458635,49.10696869063309
19034 Sunrise Pl,SURREY,-122.69530593702916,49.10473703803421
5616 Sunrise Cr E,SURREY,-122.69520723470652,49.10550941458218
6009 189 St,SURREY,-122.6999129781739,49.111505190723086
5869 189 St,SURREY,-122.69949939615982,49.10960325711749
5855 189 St,SURREY,-122.69946764811311,49.10911920868383
5823 189 St,SURREY,-122.69946329531568,49.10850029686239
18890 59A Ave,SURREY,-122.69943769397483,49.11033758944273
5811 189 St,SURREY,-122.69942516370968,49.108348261499835
18918 60 Ave,SURREY,-122.69885970408488,49.11118293297163
18953 59 Ave,SURREY,-122.6984100940196,49.109739759894154
18938 60 Ave,SURREY,-122.69832356729975,49.11119979581509
18935 59A Ave,SURREY,-122.6983243064784,49.11060239842185
5830 189A St,SURREY,-122.69785654369183,49.10890252692447
18966 58 Ave,SURREY,-122.69746466902168,49.10827153479974
5960 189A St,SURREY,-122.69743888694435,49.11066791160013
5853 190 St,SURREY,-122.69705563459472,49.10906810795756
18988 59A Ave,SURREY,-122.69689954753005,49.110356145341065
18975 59A Ave,SURREY,-122.69689676024586,49.110611704475815
18995 58 Ave,SURREY,-122.69684375466007,49.108648534063185
18995 59A Ave,SURREY,-122.69637737338438,49.11064649962387
19021 59 Ave,SURREY,-122.6963187070349,49.10972825049289
19028 58 Ave,SURREY,-122.6958934966362,49.108791855782044
19040 60 Ave,SURREY,-122.69558218066312,49.11119394274405
5871 190A St,SURREY,-122.6955904250498,49.109508008072766
5761 190 St,SURREY,-122.69557330754277,49.10825064534936
5882 190A St,SURREY,-122.69521358251991,49.10949253110096
19059 60 Ave,SURREY,-122.6950697242106,49.11145614292382
19051 59 Ave,SURREY,-122.69494829616784,49.108712540808426
18883 60A Ave,SURREY,-122.6998804344003,49.11224462189246
18891 60A Ave,SURREY,-122.6996788095872,49.112277201756214
6178 189 St,SURREY,-122.69944165579285,49.11442991517274
18911 60B Ave,SURREY,-122.69895758143807,49.113149231135786
18922 60B Ave,SURREY,-122.69869958852587,49.11284927924778
18939 60B Ave,SURREY,-122.69834658431489,49.11312451796348
18915 60A Ave,SURREY,-122.69825847374615,49.11221943731389
18928 60A Ave,SURREY,-122.69823837678992,49.11198568367039
18997 62 Ave,SURREY,-122.69667911968911,49.11499106889151
6035 190 St,SURREY,-122.69664232615662,49.111982309512875
19025 60A Ave,SURREY,-122.69582267764852,49.11242838215972
19052 62 Ave,SURREY,-122.69497984733317,49.11481706624347
19049 62 Ave,SURREY,-122.69494845360317,49.11513290455819
18907 63B Ave,SURREY,-122.69935066765245,49.118180337333484
18911 63B Ave,SURREY,-122.69923080068428,49.118263502889526
18920 63B Ave,SURREY,-122.69880759704952,49.117812356375595
18938 62B Ave,SURREY,-122.69774713953585,49.11637112150465
18982 62A Ave,SURREY,-122.69712531513672,49.115701651481466
6287 190 St,SURREY,-122.69659397416018,49.116842696755754
6311 190 St,SURREY,-122.69659069789255,49.1171778577555
6296 190 St,SURREY,-122.69620936756782,49.116832328294535
19020 63B Ave,SURREY,-122.69577554584673,49.117901551921676
19031 63 Ave,SURREY,-122.69542561851956,49.11683583959912
19035 62A Ave,SURREY,-122.69540501211843,49.11590205548903
19041 62A Ave,SURREY,-122.69530749938397,49.11598248739044
19073 63 Ave,SURREY,-122.69450205817951,49.116933696913776
19072 63B Ave,SURREY,-122.6944876527959,49.11758384819343
18869 64 Ave,SURREY,-122.69966840109139,49.11935165290964
18878 64A Ave,SURREY,-122.69953694540082,49.11990156594557
6453 189 St,SURREY,-122.69875954458348,49.119866793133184
6450 189 St,SURREY,-122.69862291480423,49.119865716919946
6433 189A St,SURREY,-122.69771774009793,49.11968962414025
6458 189A St,SURREY,-122.69756102947794,49.119699310216966
6468 189A St,SURREY,-122.69741310393447,49.11973710109181
6393 190 St,SURREY,-122.6965894587167,49.11882095972345
18949 67A Ave,SURREY,-122.69723736263305,49.125588028009034
18969 67A Ave,SURREY,-122.69683431097077,49.125597170300416
19040 67A Ave,SURREY,-122.69517882040725,49.1253258475066
18857 69 Ave,SURREY,-122.69979068244156,49.128610625482196
18869 68 Ave,SURREY,-122.69930836509705,49.126333047788044
18876 68A Ave,SURREY,-122.69926607238655,49.12699566286953
18872 68 Ave,SURREY,-122.6992178681099,49.12607858303901
18880 68A Ave,SURREY,-122.69914875461936,49.126998298735785
18885 68A Ave,SURREY,-122.69906408497579,49.12722496813658
18877 68 Ave,SURREY,-122.69905866520727,49.12633872909331
18882 68 Ave,SURREY,-122.69897203465823,49.126089260399546
18891 68A Ave,SURREY,-122.69887312379078,49.12722914696887
18905 69 Ave,SURREY,-122.69819726408974,49.12864955855583
18902 68B Ave,SURREY,-122.69819832710743,49.12772779926487
18901 68A Ave,SURREY,-122.69817440056339,49.12724378323769
18918 68 Ave,SURREY,-122.69786041028188,49.12610418297574
18922 68A Ave,SURREY,-122.69778063458328,49.12702894968563
18927 69A Ave,SURREY,-122.69776542620012,49.129359967630094
18945 69 Ave,SURREY,-122.69741736353497,49.1286660478783
18962 68 Ave,SURREY,-122.69708661202122,49.12611728843786
18960 68A Ave,SURREY,-122.69702486595834,49.127036825211746
18975 69 Ave,SURREY,-122.69683911713372,49.12867901185463
18972 68B Ave,SURREY,-122.69684264980201,49.12776121704017
18973 68B Ave,SURREY,-122.69683982721826,49.127977100048405
18999 68 Ave,SURREY,-122.69642162672909,49.12638218818633
6825 190 St,SURREY,-122.69639745796802,49.12679411561304
6888 190 St,SURREY,-122.69604149812662,49.12829739563743
6818 190 St,SURREY,-122.69604867171397,49.126719075531646
6892 190 St,SURREY,-122.69603367019324,49.128367089638786
6846 190 St,SURREY,-122.69604016288702,49.127034972836015
6850 190 St,SURREY,-122.69603772968543,49.127298712594346
6874 190 St,SURREY,-122.69602849686281,49.12800231118015
6870 190 St,SURREY,-122.69602762402891,49.12774126138051
19002 68 Ave,SURREY,-122.69602326691769,49.12613865906717
19003 68 Ave,SURREY,-122.69599908670669,49.12639275157269
19023 69 Ave,SURREY,-122.6955373682021,49.12867138200814
19032 68A Ave,SURREY,-122.69541421945121,49.12703730641346
19031 68 Ave,SURREY,-122.69541111954318,49.12640840031091
19040 68A Ave,SURREY,-122.69529464636811,49.12702543986748
19042 68 Ave,SURREY,-122.69527535389761,49.12615669066866
19043 68 Ave,SURREY,-122.69517894581345,49.126412698181745
19047 69A Ave,SURREY,-122.6948373316593,49.129377186575866
19054 69A Ave,SURREY,-122.69465405774257,49.1291527130654
19065 68A Ave,SURREY,-122.69465350356677,49.12714383329423
19066 68A Ave,SURREY,-122.69465477841035,49.12693599802339
19069 69 Ave,SURREY,-122.69453623447525,49.1285738511435
19073 68A Ave,SURREY,-122.69446698506835,49.12714795451982
18880 70A Ave,SURREY,-122.69904528019586,49.130540546413904
7094 189 St,SURREY,-122.6983112255103,49.13187445006746
18902 70B Ave,SURREY,-122.69822570937426,49.13123851967474
18915 71 Ave,SURREY,-122.69808100203456,49.1321491524385
18919 70 Ave,SURREY,-122.69796556069954,49.1300823755956
18924 71 Ave,SURREY,-122.69786669102793,49.1319389264075
18929 70 Ave,SURREY,-122.69777773979963,49.13008656173561
18933 71A Ave,SURREY,-122.69770846806078,49.13282814200238
18935 71 Ave,SURREY,-122.69768057201206,49.13216074322407
18933 70B Ave,SURREY,-122.69764426691268,49.13145612624402
18940 70A Ave,SURREY,-122.69758563035275,49.13054905350782
18938 70 Ave,SURREY,-122.6975898058679,49.129838874312476
18942 70B Ave,SURREY,-122.69745552867573,49.13124999543908
18959 70 Ave,SURREY,-122.69720770117706,49.13009936914109
18964 71 Ave,SURREY,-122.6970928135675,49.13195710067346
18968 70 Ave,SURREY,-122.69703676997057,49.12985127653327
18975 71 Ave,SURREY,-122.69689135743597,49.132166246401546
18996 70A Ave,SURREY,-122.69644575889983,49.13058338972059
